,FactGLTranID,JournalID,GLTranDescription,GLTranAmount,GLTranDate,GLAcctNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
102,103,623,Term Loan - Interest & Principal Payment,-23819.45,2021-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
103,104,806,Term Loan - Interest & Principal Payment,-23680.56,2021-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
104,105,787,Term Loan - Interest & Principal Payment,-23541.67,2021-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
105,106,838,Term Loan - Interest & Principal Payment,-23402.78,2021-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
106,107,64,Term Loan - Interest & Principal Payment,-23263.89,2021-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
107,108,1858,Term Loan - Interest & Principal Payment,-23125.0,2021-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
108,109,1173,Term Loan - Interest & Principal Payment,-22986.11,2021-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
109,110,19,Term Loan - Interest & Principal Payment,-22847.22,2021-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
110,111,1558,GST Payment,25801.784,2019-01-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
111,112,656,GST Payment,587.404,2019-02-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
112,113,667,GST Payment,1404.458,2019-03-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
113,114,962,GST Payment,1492.29,2019-04-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
114,115,1052,GST Payment,1996.996,2019-05-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
115,116,237,GST Payment,2084.676,2019-06-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
116,117,1232,GST Payment,2078.949,2019-07-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
117,118,1713,GST Payment,1657.371,2019-08-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
118,119,1859,GST Payment,1406.141,2019-09-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
119,120,792,GST Payment,1625.002,2019-10-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
120,121,1782,GST Payment,1611.864,2019-11-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
121,122,1672,GST Payment,-2674.437,2019-12-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
122,123,1758,GST Payment,2202.962,2020-01-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
123,124,1293,GST Payment,1641.42,2020-02-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
124,125,1755,GST Payment,1449.207,2020-03-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
125,126,1014,GST Payment,1547.337,2020-04-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
126,127,1311,GST Payment,1980.458,2020-05-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
127,128,463,GST Payment,2073.656,2020-06-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
128,129,698,GST Payment,2123.268,2020-07-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
129,130,1071,GST Payment,1831.041,2020-08-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
130,131,842,GST Payment,1632.654,2020-09-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
131,132,648,GST Payment,1638.168,2020-10-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
132,133,1576,GST Payment,1858.188,2020-11-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
133,134,1790,GST Payment,-2676.929,2020-12-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
134,135,668,GST Payment,2511.943,2021-01-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
135,136,87,GST Payment,1723.922,2021-02-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
136,137,375,GST Payment,1457.711,2021-03-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
137,138,1264,GST Payment,1628.172,2021-04-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
138,139,1829,GST Payment,1906.237,2021-05-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
139,140,1031,GST Payment,2085.954,2021-06-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
140,141,985,GST Payment,2196.162,2021-07-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
141,142,1334,GST Payment,1854.395,2021-08-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
142,143,1573,GST Payment,1614.07,2021-09-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
143,144,410,GST Payment,1886.5,2021-10-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
144,145,661,GST Payment,1785.887,2021-11-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
145,146,1354,GST Payment,-2826.869,2021-12-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
146,147,1558,GST Payment,-25801.784,2019-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
147,148,656,GST Payment,-587.404,2019-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
148,149,667,GST Payment,-1404.458,2019-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
149,150,962,GST Payment,-1492.29,2019-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
150,151,1052,GST Payment,-1996.996,2019-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
151,152,237,GST Payment,-2084.676,2019-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
152,153,1232,GST Payment,-2078.949,2019-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
153,154,1713,GST Payment,-1657.371,2019-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
154,155,1859,GST Payment,-1406.141,2019-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
155,156,792,GST Payment,-1625.002,2019-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
156,157,1782,GST Payment,-1611.864,2019-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
157,158,1672,GST Payment,2674.437,2019-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
158,159,1758,GST Payment,-2202.962,2020-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
159,160,1293,GST Payment,-1641.42,2020-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
160,161,1755,GST Payment,-1449.207,2020-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
161,162,1014,GST Payment,-1547.337,2020-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
162,163,1311,GST Payment,-1980.458,2020-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
163,164,463,GST Payment,-2073.656,2020-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
164,165,698,GST Payment,-2123.268,2020-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
165,166,1071,GST Payment,-1831.041,2020-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
166,167,842,GST Payment,-1632.654,2020-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2023-04-11 02:41:08.827
